id,datetime,currency,event,impact,actual,actual_unit,forecast,forecast_unit,previous,previous_unit,previous_revised
123274,2022-05-27 14:00:00+00:00,USD,Revised UoM Consumer Sentiment,Medium Impact Expected,58.4,unit_none,59.1,unit_none,59.1,unit_none,False
123273,2022-05-27 14:00:00+00:00,USD,Revised UoM Inflation Expectations,Low Impact Expected,5.3,unit_percentage,,,5.4,unit_percentage,False
121958,2022-05-30 00:00:00+00:00,USD,Bank Holiday,Non-Economic,,,,,,,
127838,2022-05-30 15:00:00+00:00,USD,FOMC Member Waller Speaks,Medium Impact Expected,,,,,,,
124833,2022-05-31 13:00:00+00:00,USD,HPI m/m,Low Impact Expected,1.5,unit_percentage,2.0,unit_percentage,1.9,unit_percentage,True
124821,2022-05-31 13:00:00+00:00,USD,S&P/CS Composite-20 HPI y/y,Low Impact Expected,21.2,unit_percentage,19.8,unit_percentage,20.3,unit_percentage,True
122864,2022-05-31 13:45:00+00:00,USD,Chicago PMI,Low Impact Expected,60.3,unit_none,55.0,unit_none,56.4,unit_none,False
123093,2022-05-31 14:00:00+00:00,USD,CB Consumer Confidence,Medium Impact Expected,106.4,unit_none,103.9,unit_none,108.6,unit_none,True
123902,2022-06-01 00:00:00+00:00,USD,Wards Total Vehicle Sales,Low Impact Expected,12.7,unit_million,13.6,unit_million,14.3,unit_million,False
123154,2022-06-01 13:45:00+00:00,USD,Final Manufacturing PMI,Low Impact Expected,57.0,unit_none,57.5,unit_none,57.5,unit_none,False
124197,2022-06-01 14:00:00+00:00,USD,Construction Spending m/m,Low Impact Expected,0.2,unit_percentage,0.7,unit_percentage,0.3,unit_percentage,True
123118,2022-06-01 14:00:00+00:00,USD,ISM Manufacturing PMI,High Impact Expected,56.1,unit_none,54.4,unit_none,55.4,unit_none,False
123130,2022-06-01 14:00:00+00:00,USD,ISM Manufacturing Prices,Low Impact Expected,82.2,unit_none,80.6,unit_none,84.6,unit_none,False
126184,2022-06-01 14:00:00+00:00,USD,JOLTS Job Openings,High Impact Expected,11.4,unit_million,11.29,unit_million,11.86,unit_million,True
127825,2022-06-01 15:30:00+00:00,USD,FOMC Member Williams Speaks,Low Impact Expected,,,,,,,
127826,2022-06-01 17:00:00+00:00,USD,FOMC Member Bullard Speaks,Medium Impact Expected,,,,,,,
123070,2022-06-01 18:00:00+00:00,USD,Beige Book,Low Impact Expected,,,,,,,
123106,2022-06-02 11:30:00+00:00,USD,Challenger Job Cuts y/y,Low Impact Expected,-15.8,unit_percentage,,,6.0,unit_percentage,False
124059,2022-06-02 12:15:00+00:00,USD,ADP Non-Farm Employment Change,High Impact Expected,128.0,unit_thousand,295.0,unit_thousand,202.0,unit_thousand,True
124135,2022-06-02 12:30:00+00:00,USD,Revised Nonfarm Productivity q/q,Low Impact Expected,-7.3,unit_percentage,-7.5,unit_percentage,-7.5,unit_percentage,False
124134,2022-06-02 12:30:00+00:00,USD,Revised Unit Labor Costs q/q,Low Impact Expected,12.6,unit_percentage,11.6,unit_percentage,11.6,unit_percentage,False
122982,2022-06-02 12:30:00+00:00,USD,Unemployment Claims,Medium Impact Expected,200.0,unit_thousand,210.0,unit_thousand,211.0,unit_thousand,True
124744,2022-06-02 14:00:00+00:00,USD,Factory Orders m/m,Low Impact Expected,0.3,unit_percentage,0.8,unit_percentage,1.8,unit_percentage,True
122088,2022-06-02 14:30:00+00:00,USD,Natural Gas Storage,Low Impact Expected,90.0,unit_billion,86.0,unit_billion,80.0,unit_billion,False
122246,2022-06-02 15:00:00+00:00,USD,Crude Oil Inventories,Low Impact Expected,-5.1,unit_million,-3.0,unit_million,-1.0,unit_million,False
127827,2022-06-02 17:00:00+00:00,USD,FOMC Member Mester Speaks,Medium Impact Expected,,,,,,,
124047,2022-06-03 12:30:00+00:00,USD,Average Hourly Earnings m/m,High Impact Expected,0.3,unit_percentage,0.4,unit_percentage,0.3,unit_percentage,False
122942,2022-06-03 12:30:00+00:00,USD,Non-Farm Employment Change,High Impact Expected,390.0,unit_thousand,325.0,unit_thousand,436.0,unit_thousand,True
122954,2022-06-03 12:30:00+00:00,USD,Unemployment Rate,High Impact Expected,3.6,unit_percentage,3.5,unit_percentage,3.6,unit_percentage,False
123166,2022-06-03 13:45:00+00:00,USD,Final Services PMI,Low Impact Expected,53.4,unit_none,53.5,unit_none,53.5,unit_none,False
123142,2022-06-03 14:00:00+00:00,USD,ISM Services PMI,Medium Impact Expected,55.9,unit_none,56.5,unit_none,57.1,unit_none,False
127841,2022-06-03 14:30:00+00:00,USD,FOMC Member Brainard Speaks,Medium Impact Expected,,,,,,,
127849,2022-06-03 14:30:00+00:00,USD,President Biden Speaks,Low Impact Expected,,,,,,,
124161,2022-06-07 12:30:00+00:00,USD,Trade Balance,Low Impact Expected,-87.1,unit_billion,-89.6,unit_billion,-107.7,unit_billion,True
127853,2022-06-07 14:00:00+00:00,USD,Treasury Sec Yellen Speaks,Medium Impact Expected,,,,,,,
124786,2022-06-07 19:00:00+00:00,USD,Consumer Credit m/m,Low Impact Expected,38.1,unit_billion,35.5,unit_billion,47.3,unit_billion,True
124247,2022-06-08 14:00:00+00:00,USD,Final Wholesale Inventories m/m,Low Impact Expected,2.2,unit_percentage,2.1,unit_percentage,2.1,unit_percentage,False
122249,2022-06-08 14:30:00+00:00,USD,Crude Oil Inventories,Low Impact Expected,2.0,unit_million,-2.6,unit_million,-5.1,unit_million,False
123914,2022-06-08 17:01:00+00:00,USD,10-y Bond Auction,Low Impact Expected,,unit_none,,,,unit_none,False
122983,2022-06-09 12:30:00+00:00,USD,Unemployment Claims,Medium Impact Expected,229.0,unit_thousand,205.0,unit_thousand,202.0,unit_thousand,True
122089,2022-06-09 14:30:00+00:00,USD,Natural Gas Storage,Low Impact Expected,97.0,unit_billion,94.0,unit_billion,90.0,unit_billion,False
123926,2022-06-09 17:01:00+00:00,USD,30-y Bond Auction,Low Impact Expected,,unit_none,,,,unit_none,False
124076,2022-06-10 12:30:00+00:00,USD,CPI m/m,High Impact Expected,1.0,unit_percentage,0.7,unit_percentage,0.3,unit_percentage,False
128655,2022-06-10 12:30:00+00:00,USD,CPI y/y,High Impact Expected,8.6,unit_percentage,8.3,unit_percentage,8.3,unit_percentage,False
124077,2022-06-10 12:30:00+00:00,USD,Core CPI m/m,High Impact Expected,0.6,unit_percentage,0.5,unit_percentage,0.6,unit_percentage,False
123049,2022-06-10 13:00:00+00:00,USD,Treasury Currency Report,High Impact Expected,,,,,,,
123276,2022-06-10 14:00:00+00:00,USD,Prelim UoM Consumer Sentiment,Medium Impact Expected,50.2,unit_none,58.1,unit_none,58.4,unit_none,True
123275,2022-06-10 14:00:00+00:00,USD,Prelim UoM Inflation Expectations,Low Impact Expected,5.4,unit_percentage,,,5.3,unit_percentage,True
127868,2022-06-10 17:45:00+00:00,USD,President Biden Speaks,Low Impact Expected,,,,,,,
123060,2022-06-10 18:00:00+00:00,USD,Federal Budget Balance,Low Impact Expected,-66.2,unit_billion,-150.0,unit_billion,308.2,unit_billion,False
127867,2022-06-13 18:00:00+00:00,USD,FOMC Member Brainard Speaks,Low Impact Expected,,,,,,,
124035,2022-06-14 10:00:00+00:00,USD,NFIB Small Business Index,Low Impact Expected,93.1,unit_none,93.1,unit_none,93.2,unit_none,False
124104,2022-06-14 12:30:00+00:00,USD,Core PPI m/m,Medium Impact Expected,0.5,unit_percentage,0.6,unit_percentage,0.4,unit_percentage,False
124105,2022-06-14 12:30:00+00:00,USD,PPI m/m,High Impact Expected,0.8,unit_percentage,0.8,unit_percentage,0.5,unit_percentage,False
123082,2022-06-14 14:01:00+00:00,USD,RCM/TIPP Economic Optimism,Low Impact Expected,38.1,unit_none,43.2,unit_none,41.2,unit_none,False
124178,2022-06-15 12:30:00+00:00,USD,Core Retail Sales m/m,High Impact Expected,0.5,unit_percentage,0.7,unit_percentage,0.4,unit_percentage,True
123938,2022-06-15 12:30:00+00:00,USD,Empire State Manufacturing Index,Medium Impact Expected,-1.2,unit_none,2.4,unit_none,-11.6,unit_none,False
124149,2022-06-15 12:30:00+00:00,USD,Import Prices m/m,Low Impact Expected,0.6,unit_percentage,1.1,unit_percentage,0.4,unit_percentage,True
124179,2022-06-15 12:30:00+00:00,USD,Retail Sales m/m,High Impact Expected,-0.3,unit_percentage,0.1,unit_percentage,0.7,unit_percentage,True
124277,2022-06-15 14:00:00+00:00,USD,Business Inventories m/m,Low Impact Expected,1.2,unit_percentage,1.2,unit_percentage,2.4,unit_percentage,True
124023,2022-06-15 14:00:00+00:00,USD,NAHB Housing Market Index,Low Impact Expected,67.0,unit_none,67.0,unit_none,69.0,unit_none,False
122252,2022-06-15 14:30:00+00:00,USD,Crude Oil Inventories,Low Impact Expected,2.0,unit_million,-2.3,unit_million,2.0,unit_million,False
123030,2022-06-15 18:00:00+00:00,USD,FOMC Economic Projections,High Impact Expected,,,,,,,
123016,2022-06-15 18:00:00+00:00,USD,FOMC Statement,High Impact Expected,,,,,,,
123024,2022-06-15 18:00:00+00:00,USD,Federal Funds Rate,High Impact Expected,1.75,unit_percentage,1.5,unit_percentage,1.0,unit_percentage,False
123036,2022-06-15 18:30:00+00:00,USD,FOMC Press Conference,High Impact Expected,,,,,,,
124850,2022-06-15 20:00:00+00:00,USD,TIC Long-Term Purchases,Low Impact Expected,87.7,unit_billion,74.5,unit_billion,23.1,unit_billion,False
124215,2022-06-16 12:30:00+00:00,USD,Building Permits,Low Impact Expected,1.7,unit_million,1.78,unit_million,1.82,unit_million,False
124214,2022-06-16 12:30:00+00:00,USD,Housing Starts,Low Impact Expected,1.55,unit_million,1.7,unit_million,1.81,unit_million,True
122853,2022-06-16 12:30:00+00:00,USD,Philly Fed Manufacturing Index,Medium Impact Expected,-3.3,unit_none,5.1,unit_none,2.6,unit_none,False
122984,2022-06-16 12:30:00+00:00,USD,Unemployment Claims,Medium Impact Expected,229.0,unit_thousand,215.0,unit_thousand,232.0,unit_thousand,True
122090,2022-06-16 14:30:00+00:00,USD,Natural Gas Storage,Low Impact Expected,92.0,unit_billion,92.0,unit_billion,97.0,unit_billion,False
127865,2022-06-17 12:45:00+00:00,USD,Fed Chair Powell Speaks,High Impact Expected,,,,,,,
124761,2022-06-17 13:15:00+00:00,USD,Capacity Utilization Rate,Low Impact Expected,79.0,unit_percentage,79.2,unit_percentage,78.9,unit_percentage,True
124762,2022-06-17 13:15:00+00:00,USD,Industrial Production m/m,Low Impact Expected,0.2,unit_percentage,0.4,unit_percentage,1.4,unit_percentage,True
125722,2022-06-17 14:00:00+00:00,USD,CB Leading Index m/m,Low Impact Expected,-0.4,unit_percentage,-0.4,unit_percentage,-0.4,unit_percentage,True
124780,2022-06-17 15:00:00+00:00,USD,Fed Monetary Policy Report,Low Impact Expected,,,,,,,
127866,2022-06-18 20:40:00+00:00,USD,FOMC Member Waller Speaks,Low Impact Expected,,,,,,,
126178,2022-06-20 00:00:00+00:00,USD,Bank Holiday,Non-Economic,,,,,,,
127891,2022-06-20 16:45:00+00:00,USD,FOMC Member Bullard Speaks,Medium Impact Expected,,,,,,,
124798,2022-06-21 14:00:00+00:00,USD,Existing Home Sales,Medium Impact Expected,5.41,unit_million,5.4,unit_million,5.6,unit_million,True
127878,2022-06-21 16:00:00+00:00,USD,FOMC Member Mester Speaks,Low Impact Expected,,,,,,,
127880,2022-06-22 13:30:00+00:00,USD,Fed Chair Powell Testifies,High Impact Expected,,,,,,,
127903,2022-06-22 18:00:00+00:00,USD,President Biden Speaks,Low Impact Expected,,,,,,,
124776,2022-06-23 12:30:00+00:00,USD,Current Account,Low Impact Expected,-291.0,unit_billion,-275.0,unit_billion,-225.0,unit_billion,True
122985,2022-06-23 12:30:00+00:00,USD,Unemployment Claims,Medium Impact Expected,229.0,unit_thousand,227.0,unit_thousand,231.0,unit_thousand,True
124011,2022-06-23 13:45:00+00:00,USD,Flash Manufacturing PMI,Medium Impact Expected,52.4,unit_none,56.0,unit_none,57.0,unit_none,True
123999,2022-06-23 13:45:00+00:00,USD,Flash Services PMI,Medium Impact Expected,51.6,unit_none,53.9,unit_none,53.4,unit_none,True
127881,2022-06-23 14:00:00+00:00,USD,Fed Chair Powell Testifies,High Impact Expected,,,,,,,
122091,2022-06-23 14:30:00+00:00,USD,Natural Gas Storage,Low Impact Expected,74.0,unit_billion,63.0,unit_billion,92.0,unit_billion,False
126140,2022-06-23 20:30:00+00:00,USD,Bank Stress Test Results,Low Impact Expected,,,,,,,
127896,2022-06-24 11:30:00+00:00,USD,FOMC Member Bullard Speaks,Medium Impact Expected,,,,,,,
124236,2022-06-24 14:00:00+00:00,USD,New Home Sales,Low Impact Expected,696.0,unit_thousand,590.0,unit_thousand,629.0,unit_thousand,True
123278,2022-06-24 14:00:00+00:00,USD,Revised UoM Consumer Sentiment,Medium Impact Expected,50.0,unit_none,50.2,unit_none,50.2,unit_none,False
123277,2022-06-24 14:00:00+00:00,USD,Revised UoM Inflation Expectations,Low Impact Expected,5.3,unit_percentage,,,5.4,unit_percentage,False
124294,2022-06-27 12:30:00+00:00,USD,Core Durable Goods Orders m/m,Medium Impact Expected,0.7,unit_percentage,0.4,unit_percentage,0.4,unit_percentage,True
124295,2022-06-27 12:30:00+00:00,USD,Durable Goods Orders m/m,Medium Impact Expected,0.7,unit_percentage,0.1,unit_percentage,0.5,unit_percentage,True
124810,2022-06-27 14:00:00+00:00,USD,Pending Home Sales m/m,Medium Impact Expected,0.7,unit_percentage,-3.5,unit_percentage,-4.0,unit_percentage,True
124732,2022-06-28 12:30:00+00:00,USD,Goods Trade Balance,Low Impact Expected,-104.3,unit_billion,-106.0,unit_billion,-106.7,unit_billion,True
124313,2022-06-28 12:30:00+00:00,USD,Prelim Wholesale Inventories m/m,Low Impact Expected,2.0,unit_percentage,2.1,unit_percentage,2.2,unit_percentage,True
124834,2022-06-28 13:00:00+00:00,USD,HPI m/m,Low Impact Expected,1.6,unit_percentage,1.5,unit_percentage,1.6,unit_percentage,True
124822,2022-06-28 13:00:00+00:00,USD,S&P/CS Composite-20 HPI y/y,Low Impact Expected,21.2,unit_percentage,21.2,unit_percentage,21.1,unit_percentage,True
122828,2022-06-28 13:59:00+00:00,USD,Richmond Manufacturing Index,Medium Impact Expected,-11.0,unit_none,-4.0,unit_none,-9.0,unit_none,False
123094,2022-06-28 14:00:00+00:00,USD,CB Consumer Confidence,High Impact Expected,98.7,unit_none,100.0,unit_none,103.2,unit_none,True
127901,2022-06-29 10:15:00+00:00,USD,FOMC Member Mester Speaks,Medium Impact Expected,,,,,,,
124333,2022-06-29 12:30:00+00:00,USD,Final GDP Price Index q/q,Low Impact Expected,8.2,unit_percentage,8.1,unit_percentage,8.1,unit_percentage,False
124325,2022-06-29 12:30:00+00:00,USD,Final GDP q/q,Medium Impact Expected,-1.6,unit_percentage,-1.5,unit_percentage,-1.5,unit_percentage,False
127907,2022-06-29 13:00:00+00:00,USD,Fed Chair Powell Speaks,High Impact Expected,,,,,,,
127908,2022-06-29 17:05:00+00:00,USD,FOMC Member Bullard Speaks,Low Impact Expected,,,,,,,
124349,2022-06-30 12:30:00+00:00,USD,Core PCE Price Index m/m,High Impact Expected,0.3,unit_percentage,0.4,unit_percentage,0.3,unit_percentage,False
124366,2022-06-30 12:30:00+00:00,USD,Personal Income m/m,Low Impact Expected,0.5,unit_percentage,0.5,unit_percentage,0.5,unit_percentage,True
124367,2022-06-30 12:30:00+00:00,USD,Personal Spending m/m,Low Impact Expected,0.2,unit_percentage,0.4,unit_percentage,0.6,unit_percentage,True
122986,2022-06-30 12:30:00+00:00,USD,Unemployment Claims,Medium Impact Expected,231.0,unit_thousand,228.0,unit_thousand,233.0,unit_thousand,True
122865,2022-06-30 13:45:00+00:00,USD,Chicago PMI,Low Impact Expected,56.0,unit_none,58.1,unit_none,60.3,unit_none,False
122092,2022-06-30 14:30:00+00:00,USD,Natural Gas Storage,Low Impact Expected,82.0,unit_billion,70.0,unit_billion,74.0,unit_billion,False
123903,2022-07-01 00:00:00+00:00,USD,Wards Total Vehicle Sales,Low Impact Expected,13.0,unit_million,13.3,unit_million,12.7,unit_million,False
123155,2022-07-01 13:45:00+00:00,USD,Final Manufacturing PMI,Low Impact Expected,52.7,unit_none,52.4,unit_none,52.4,unit_none,False
124198,2022-07-01 14:00:00+00:00,USD,Construction Spending m/m,Low Impact Expected,-0.1,unit_percentage,0.3,unit_percentage,0.8,unit_percentage,True
123119,2022-07-01 14:00:00+00:00,USD,ISM Manufacturing PMI,High Impact Expected,53.0,unit_none,54.6,unit_none,56.1,unit_none,False
123131,2022-07-01 14:00:00+00:00,USD,ISM Manufacturing Prices,Low Impact Expected,78.5,unit_none,80.0,unit_none,82.2,unit_none,False
121959,2022-07-04 00:00:00+00:00,USD,Bank Holiday,Non-Economic,,,,,,,
124745,2022-07-05 14:00:00+00:00,USD,Factory Orders m/m,Low Impact Expected,1.6,unit_percentage,0.5,unit_percentage,0.7,unit_percentage,True
127928,2022-07-06 13:00:00+00:00,USD,FOMC Member Williams Speaks,Low Impact Expected,,,,,,,
123167,2022-07-06 13:45:00+00:00,USD,Final Services PMI,Low Impact Expected,52.7,unit_none,51.6,unit_none,51.6,unit_none,False
123143,2022-07-06 14:00:00+00:00,USD,ISM Services PMI,Medium Impact Expected,55.3,unit_none,53.9,unit_none,55.9,unit_none,False
126185,2022-07-06 14:00:00+00:00,USD,JOLTS Job Openings,High Impact Expected,11.25,unit_million,11.05,unit_million,11.68,unit_million,True
123044,2022-07-06 18:00:00+00:00,USD,FOMC Meeting Minutes,High Impact Expected,,,,,,,
123107,2022-07-07 11:30:00+00:00,USD,Challenger Job Cuts y/y,Low Impact Expected,58.8,unit_percentage,,,-15.8,unit_percentage,False
124162,2022-07-07 12:30:00+00:00,USD,Trade Balance,Low Impact Expected,-85.5,unit_billion,-85.0,unit_billion,-86.7,unit_billion,True
122987,2022-07-07 12:30:00+00:00,USD,Unemployment Claims,Medium Impact Expected,235.0,unit_thousand,230.0,unit_thousand,231.0,unit_thousand,False
122093,2022-07-07 14:30:00+00:00,USD,Natural Gas Storage,Low Impact Expected,60.0,unit_billion,75.0,unit_billion,82.0,unit_billion,False
122261,2022-07-07 15:00:00+00:00,USD,Crude Oil Inventories,Low Impact Expected,8.2,unit_million,-1.6,unit_million,-2.8,unit_million,False
127923,2022-07-07 17:00:00+00:00,USD,FOMC Member Bullard Speaks,Medium Impact Expected,,,,,,,
127922,2022-07-07 17:00:00+00:00,USD,FOMC Member Waller Speaks,Low Impact Expected,,,,,,,
124048,2022-07-08 12:30:00+00:00,USD,Average Hourly Earnings m/m,High Impact Expected,0.3,unit_percentage,0.3,unit_percentage,0.4,unit_percentage,True
122943,2022-07-08 12:30:00+00:00,USD,Non-Farm Employment Change,High Impact Expected,372.0,unit_thousand,260.0,unit_thousand,384.0,unit_thousand,True
122955,2022-07-08 12:30:00+00:00,USD,Unemployment Rate,High Impact Expected,3.6,unit_percentage,3.6,unit_percentage,3.6,unit_percentage,False
124248,2022-07-08 14:00:00+00:00,USD,Final Wholesale Inventories m/m,Low Impact Expected,1.8,unit_percentage,2.0,unit_percentage,2.0,unit_percentage,False
127925,2022-07-08 15:00:00+00:00,USD,FOMC Member Williams Speaks,Low Impact Expected,,,,,,,
124787,2022-07-08 19:00:00+00:00,USD,Consumer Credit m/m,Low Impact Expected,22.3,unit_billion,30.0,unit_billion,36.8,unit_billion,True
127934,2022-07-11 18:05:00+00:00,USD,FOMC Member Williams Speaks,Low Impact Expected,,,,,,,
124036,2022-07-12 09:59:00+00:00,USD,NFIB Small Business Index,Low Impact Expected,89.5,unit_none,92.6,unit_none,93.1,unit_none,False
123083,2022-07-12 14:00:00+00:00,USD,RCM/TIPP Economic Optimism,Low Impact Expected,38.5,unit_none,40.3,unit_none,38.1,unit_none,False
123915,2022-07-12 17:01:00+00:00,USD,10-y Bond Auction,Low Impact Expected,,unit_none,,,,unit_none,False
124079,2022-07-13 12:30:00+00:00,USD,CPI m/m,High Impact Expected,1.3,unit_percentage,1.1,unit_percentage,1.0,unit_percentage,False
128656,2022-07-13 12:30:00+00:00,USD,CPI y/y,High Impact Expected,9.1,unit_percentage,8.7,unit_percentage,8.6,unit_percentage,False
124078,2022-07-13 12:30:00+00:00,USD,Core CPI m/m,High Impact Expected,0.7,unit_percentage,0.5,unit_percentage,0.6,unit_percentage,False
122264,2022-07-13 14:30:00+00:00,USD,Crude Oil Inventories,Low Impact Expected,3.3,unit_million,-1.5,unit_million,8.2,unit_million,False
123927,2022-07-13 17:01:00+00:00,USD,30-y Bond Auction,Low Impact Expected,,unit_none,,,,unit_none,False
123071,2022-07-13 18:00:00+00:00,USD,Beige Book,Low Impact Expected,,,,,,,
123061,2022-07-13 18:00:00+00:00,USD,Federal Budget Balance,Low Impact Expected,-88.8,unit_billion,-73.0,unit_billion,-66.2,unit_billion,False
124107,2022-07-14 12:30:00+00:00,USD,Core PPI m/m,Medium Impact Expected,0.4,unit_percentage,0.5,unit_percentage,0.5,unit_percentage,False
124106,2022-07-14 12:30:00+00:00,USD,PPI m/m,High Impact Expected,1.1,unit_percentage,0.8,unit_percentage,0.8,unit_percentage,False
122988,2022-07-14 12:30:00+00:00,USD,Unemployment Claims,Medium Impact Expected,244.0,unit_thousand,235.0,unit_thousand,235.0,unit_thousand,False
122094,2022-07-14 14:30:00+00:00,USD,Natural Gas Storage,Low Impact Expected,58.0,unit_billion,56.0,unit_billion,60.0,unit_billion,False
127942,2022-07-14 15:00:00+00:00,USD,FOMC Member Waller Speaks,Medium Impact Expected,,,,,,,
124180,2022-07-15 12:30:00+00:00,USD,Core Retail Sales m/m,High Impact Expected,1.0,unit_percentage,0.7,unit_percentage,0.6,unit_percentage,True
123939,2022-07-15 12:30:00+00:00,USD,Empire State Manufacturing Index,Medium Impact Expected,11.1,unit_none,-2.1,unit_none,-1.2,unit_none,False
124150,2022-07-15 12:30:00+00:00,USD,Import Prices m/m,Low Impact Expected,0.2,unit_percentage,0.7,unit_percentage,0.5,unit_percentage,True
124181,2022-07-15 12:30:00+00:00,USD,Retail Sales m/m,High Impact Expected,1.0,unit_percentage,0.9,unit_percentage,-0.1,unit_percentage,True
127945,2022-07-15 13:00:00+00:00,USD,FOMC Member Bullard Speaks,Medium Impact Expected,,,,,,,
124763,2022-07-15 13:15:00+00:00,USD,Capacity Utilization Rate,Low Impact Expected,80.0,unit_percentage,80.7,unit_percentage,80.3,unit_percentage,True
124764,2022-07-15 13:15:00+00:00,USD,Industrial Production m/m,Low Impact Expected,-0.2,unit_percentage,0.1,unit_percentage,0.0,unit_percentage,True
124278,2022-07-15 14:00:00+00:00,USD,Business Inventories m/m,Low Impact Expected,1.4,unit_percentage,1.3,unit_percentage,1.3,unit_percentage,True
123279,2022-07-15 14:00:00+00:00,USD,Prelim UoM Consumer Sentiment,High Impact Expected,51.1,unit_none,49.0,unit_none,50.0,unit_none,True
123280,2022-07-15 14:00:00+00:00,USD,Prelim UoM Inflation Expectations,Low Impact Expected,5.2,unit_percentage,,,5.3,unit_percentage,True
124024,2022-07-18 14:00:00+00:00,USD,NAHB Housing Market Index,Low Impact Expected,55.0,unit_none,66.0,unit_none,67.0,unit_none,False
124851,2022-07-18 20:00:00+00:00,USD,TIC Long-Term Purchases,Low Impact Expected,155.3,unit_billion,84.1,unit_billion,87.2,unit_billion,True
124216,2022-07-19 12:30:00+00:00,USD,Building Permits,Low Impact Expected,1.69,unit_million,1.64,unit_million,1.7,unit_million,False
124217,2022-07-19 12:30:00+00:00,USD,Housing Starts,Low Impact Expected,1.56,unit_million,1.57,unit_million,1.59,unit_million,True
127956,2022-07-19 18:35:00+00:00,USD,FOMC Member Brainard Speaks,Medium Impact Expected,,,,,,,
124799,2022-07-20 14:00:00+00:00,USD,Existing Home Sales,Medium Impact Expected,5.12,unit_million,5.37,unit_million,5.41,unit_million,False
122267,2022-07-20 14:30:00+00:00,USD,Crude Oil Inventories,Low Impact Expected,-0.4,unit_million,2.1,unit_million,3.3,unit_million,False
122854,2022-07-21 12:30:00+00:00,USD,Philly Fed Manufacturing Index,Medium Impact Expected,-12.3,unit_none,0.9,unit_none,-3.3,unit_none,False
122989,2022-07-21 12:30:00+00:00,USD,Unemployment Claims,Medium Impact Expected,251.0,unit_thousand,240.0,unit_thousand,244.0,unit_thousand,False
125723,2022-07-21 14:00:00+00:00,USD,CB Leading Index m/m,Low Impact Expected,-0.8,unit_percentage,-0.6,unit_percentage,-0.6,unit_percentage,True
122095,2022-07-21 14:30:00+00:00,USD,Natural Gas Storage,Low Impact Expected,32.0,unit_billion,45.0,unit_billion,58.0,unit_billion,False
124012,2022-07-22 13:45:00+00:00,USD,Flash Manufacturing PMI,Medium Impact Expected,52.3,unit_none,52.0,unit_none,52.7,unit_none,True
124000,2022-07-22 13:45:00+00:00,USD,Flash Services PMI,High Impact Expected,47.0,unit_none,52.6,unit_none,52.7,unit_none,True
124835,2022-07-26 13:00:00+00:00,USD,HPI m/m,Low Impact Expected,1.4,unit_percentage,1.5,unit_percentage,1.5,unit_percentage,True
124823,2022-07-26 13:00:00+00:00,USD,S&P/CS Composite-20 HPI y/y,Low Impact Expected,20.5,unit_percentage,20.5,unit_percentage,21.2,unit_percentage,False
122829,2022-07-26 13:59:00+00:00,USD,Richmond Manufacturing Index,Medium Impact Expected,0.0,unit_none,-13.0,unit_none,-11.0,unit_none,False
123095,2022-07-26 14:00:00+00:00,USD,CB Consumer Confidence,High Impact Expected,95.7,unit_none,97.3,unit_none,98.4,unit_none,True
124234,2022-07-26 14:00:00+00:00,USD,New Home Sales,Low Impact Expected,590.0,unit_thousand,663.0,unit_thousand,642.0,unit_thousand,True
124296,2022-07-27 12:30:00+00:00,USD,Core Durable Goods Orders m/m,Medium Impact Expected,0.3,unit_percentage,0.2,unit_percentage,0.5,unit_percentage,True
124297,2022-07-27 12:30:00+00:00,USD,Durable Goods Orders m/m,Medium Impact Expected,1.9,unit_percentage,-0.5,unit_percentage,0.8,unit_percentage,True
124733,2022-07-27 12:30:00+00:00,USD,Goods Trade Balance,Low Impact Expected,-98.2,unit_billion,-103.2,unit_billion,-104.0,unit_billion,True
124314,2022-07-27 12:30:00+00:00,USD,Prelim Wholesale Inventories m/m,Low Impact Expected,1.9,unit_percentage,1.5,unit_percentage,1.8,unit_percentage,True
124811,2022-07-27 14:00:00+00:00,USD,Pending Home Sales m/m,Medium Impact Expected,-8.6,unit_percentage,-1.1,unit_percentage,0.4,unit_percentage,True
122270,2022-07-27 14:30:00+00:00,USD,Crude Oil Inventories,Low Impact Expected,-4.5,unit_million,-1.5,unit_million,-0.4,unit_million,False
123017,2022-07-27 18:00:00+00:00,USD,FOMC Statement,High Impact Expected,,,,,,,
123025,2022-07-27 18:00:00+00:00,USD,Federal Funds Rate,High Impact Expected,2.5,unit_percentage,2.5,unit_percentage,1.75,unit_percentage,False
123037,2022-07-27 18:30:00+00:00,USD,FOMC Press Conference,High Impact Expected,,,,,,,
124342,2022-07-28 12:30:00+00:00,USD,Advance GDP Price Index q/q,Medium Impact Expected,8.7,unit_percentage,7.9,unit_percentage,8.2,unit_percentage,True
124326,2022-07-28 12:30:00+00:00,USD,Advance GDP q/q,High Impact Expected,-0.9,unit_percentage,0.4,unit_percentage,-1.6,unit_percentage,True
122990,2022-07-28 12:30:00+00:00,USD,Unemployment Claims,Medium Impact Expected,256.0,unit_thousand,253.0,unit_thousand,261.0,unit_thousand,True
122096,2022-07-28 14:30:00+00:00,USD,Natural Gas Storage,Low Impact Expected,15.0,unit_billion,19.0,unit_billion,32.0,unit_billion,False
127993,2022-07-28 16:58:00+00:00,USD,President Biden Speaks,Low Impact Expected,,,,,,,
127988,2022-07-28 17:32:00+00:00,USD,Treasury Sec Yellen Speaks,Medium Impact Expected,,,,,,,
