id,datetime,currency,event,impact,actual,actual_unit,forecast,forecast_unit,previous,previous_unit,previous_revised
126524,2022-09-07 23:01:00+00:00,GBP,RICS House Price Balance,Low Impact Expected,53.0,unit_percentage,60.0,unit_percentage,62.0,unit_percentage,True
124466,2022-09-12 06:00:00+00:00,GBP,Construction Output m/m,Low Impact Expected,-0.8,unit_percentage,0.4,unit_percentage,-1.4,unit_percentage,False
124464,2022-09-12 06:00:00+00:00,GBP,GDP m/m,High Impact Expected,0.2,unit_percentage,0.3,unit_percentage,-0.6,unit_percentage,False
124465,2022-09-12 06:00:00+00:00,GBP,Goods Trade Balance,Low Impact Expected,-19.4,unit_billion,-22.2,unit_billion,-22.8,unit_billion,False
124468,2022-09-12 06:00:00+00:00,GBP,Index of Services 3m/3m,Low Impact Expected,-0.2,unit_percentage,-0.2,unit_percentage,-0.4,unit_percentage,False
124469,2022-09-12 06:00:00+00:00,GBP,Industrial Production m/m,Low Impact Expected,-0.3,unit_percentage,0.4,unit_percentage,-0.9,unit_percentage,False
124467,2022-09-12 06:00:00+00:00,GBP,Manufacturing Production m/m,Low Impact Expected,0.1,unit_percentage,0.3,unit_percentage,-1.6,unit_percentage,False
126536,2022-09-12 10:22:00+00:00,GBP,NIESR GDP Estimate,Low Impact Expected,-0.3,unit_percentage,,,0.0,unit_percentage,False
123809,2022-09-13 06:00:00+00:00,GBP,Average Earnings Index 3m/y,Low Impact Expected,5.5,unit_percentage,5.4,unit_percentage,5.2,unit_percentage,True
123811,2022-09-13 06:00:00+00:00,GBP,Claimant Count Change,Low Impact Expected,6.3,unit_thousand,-13.2,unit_thousand,-14.5,unit_thousand,True
123810,2022-09-13 06:00:00+00:00,GBP,Unemployment Rate,Low Impact Expected,3.6,unit_percentage,3.8,unit_percentage,3.8,unit_percentage,False
123874,2022-09-14 06:00:00+00:00,GBP,CPI y/y,High Impact Expected,9.9,unit_percentage,10.0,unit_percentage,10.1,unit_percentage,False
123873,2022-09-14 06:00:00+00:00,GBP,Core CPI y/y,Low Impact Expected,6.3,unit_percentage,6.2,unit_percentage,6.2,unit_percentage,False
123878,2022-09-14 06:00:00+00:00,GBP,PPI Input m/m,Low Impact Expected,-1.2,unit_percentage,0.2,unit_percentage,0.0,unit_percentage,True
123877,2022-09-14 06:00:00+00:00,GBP,PPI Output m/m,Low Impact Expected,-0.1,unit_percentage,1.0,unit_percentage,1.6,unit_percentage,False
123875,2022-09-14 06:00:00+00:00,GBP,RPI y/y,Low Impact Expected,12.3,unit_percentage,12.3,unit_percentage,12.3,unit_percentage,False
123876,2022-09-14 08:30:00+00:00,GBP,HPI y/y,Low Impact Expected,15.5,unit_percentage,7.9,unit_percentage,7.8,unit_percentage,False
128256,2022-09-14 13:30:00+00:00,GBP,CB Leading Index m/m,Low Impact Expected,-0.7,unit_percentage,,,-0.6,unit_percentage,False
123823,2022-09-15 08:30:00+00:00,GBP,Consumer Inflation Expectations,Low Impact Expected,4.9,unit_percentage,,,4.6,unit_percentage,False
124516,2022-09-16 06:00:00+00:00,GBP,Retail Sales m/m,Medium Impact Expected,-1.6,unit_percentage,-0.5,unit_percentage,0.4,unit_percentage,True
128110,2022-09-19 00:00:00+00:00,GBP,Bank Holiday,Non-Economic,,,,,,,
124528,2022-09-21 06:00:00+00:00,GBP,Public Sector Net Borrowing,Low Impact Expected,11.1,unit_billion,8.2,unit_billion,2.1,unit_billion,True
124669,2022-09-21 10:00:00+00:00,GBP,CBI Industrial Order Expectations,Low Impact Expected,-2.0,unit_none,-13.0,unit_none,-7.0,unit_none,False
133664,2022-09-22 11:00:00+00:00,GBP,BOE Inflation Letter,Medium Impact Expected,,,,,,,
123755,2022-09-22 11:00:00+00:00,GBP,MPC Official Bank Rate Votes,High Impact Expected,,unit_none,,unit_none,,unit_none,False
123753,2022-09-22 11:00:00+00:00,GBP,Monetary Policy Summary,High Impact Expected,,,,,,,
123752,2022-09-22 11:00:00+00:00,GBP,Official Bank Rate,High Impact Expected,2.25,unit_percentage,2.25,unit_percentage,1.75,unit_percentage,False
128170,2022-09-22 15:00:00+00:00,GBP,MPC Member Tenreyro Speaks,Low Impact Expected,,,,,,,
128373,2022-09-22 18:30:00+00:00,GBP,MPC Member Haskel Speaks,Low Impact Expected,,,,,,,
126500,2022-09-22 23:01:00+00:00,GBP,GfK Consumer Confidence,Low Impact Expected,-49.0,unit_none,-42.0,unit_none,-44.0,unit_none,False
124626,2022-09-23 08:30:00+00:00,GBP,Flash Manufacturing PMI,High Impact Expected,48.5,unit_none,47.4,unit_none,47.3,unit_none,True
124625,2022-09-23 08:30:00+00:00,GBP,Flash Services PMI,High Impact Expected,49.2,unit_none,49.9,unit_none,50.9,unit_none,True
124680,2022-09-23 10:00:00+00:00,GBP,CBI Realized Sales,Low Impact Expected,-20.0,unit_none,9.0,unit_none,37.0,unit_none,False
124706,2022-09-25 23:01:00+00:00,GBP,Rightmove HPI m/m,Low Impact Expected,0.7,unit_percentage,,,-1.3,unit_percentage,False
128374,2022-09-26 16:00:00+00:00,GBP,MPC Member Tenreyro Speaks,Low Impact Expected,,,,,,,
128375,2022-09-27 13:35:00+00:00,GBP,MPC Member Pill Speaks,Low Impact Expected,,,,,,,
126512,2022-09-27 23:01:00+00:00,GBP,BRC Shop Price Index y/y,Low Impact Expected,5.7,unit_percentage,,,5.1,unit_percentage,False
128372,2022-09-28 08:15:00+00:00,GBP,MPC Member Cunliffe Speaks,Low Impact Expected,,,,,,,
128422,2022-09-28 18:00:00+00:00,GBP,MPC Member Dhingra Speaks,Low Impact Expected,,,,,,,
128377,2022-09-29 11:30:00+00:00,GBP,MPC Member Ramsden Speaks,Low Impact Expected,,,,,,,
124500,2022-09-30 06:00:00+00:00,GBP,Current Account,Low Impact Expected,-33.8,unit_billion,-43.2,unit_billion,-43.9,unit_billion,True
124497,2022-09-30 06:00:00+00:00,GBP,Final GDP q/q,Low Impact Expected,0.2,unit_percentage,-0.1,unit_percentage,-0.1,unit_percentage,False
124718,2022-09-30 06:00:00+00:00,GBP,Nationwide HPI m/m,Low Impact Expected,0.0,unit_percentage,0.2,unit_percentage,0.7,unit_percentage,True
124506,2022-09-30 06:00:00+00:00,GBP,Revised Business Investment q/q,Low Impact Expected,3.7,unit_percentage,3.7,unit_percentage,3.8,unit_percentage,False
124407,2022-09-30 08:30:00+00:00,GBP,M4 Money Supply m/m,Low Impact Expected,-0.2,unit_percentage,0.5,unit_percentage,0.5,unit_percentage,False
124408,2022-09-30 08:30:00+00:00,GBP,Mortgage Approvals,Low Impact Expected,74.0,unit_thousand,63.0,unit_thousand,64.0,unit_thousand,False
124409,2022-09-30 08:30:00+00:00,GBP,Net Lending to Individuals m/m,Low Impact Expected,7.2,unit_billion,6.4,unit_billion,6.6,unit_billion,True
122484,2022-10-03 08:30:00+00:00,GBP,Final Manufacturing PMI,Low Impact Expected,48.4,unit_none,48.5,unit_none,48.5,unit_none,False
128480,2022-10-03 18:00:00+00:00,GBP,MPC Member Mann Speaks,Medium Impact Expected,,,,,,,
122491,2022-10-05 08:30:00+00:00,GBP,Final Services PMI,Low Impact Expected,50.0,unit_none,49.2,unit_none,49.2,unit_none,False
124544,2022-10-05 09:03:00+00:00,GBP,10-y Bond Auction,Low Impact Expected,,unit_none,,,,unit_none,False
124694,2022-10-06 08:30:00+00:00,GBP,Construction PMI,Low Impact Expected,52.3,unit_none,48.1,unit_none,49.2,unit_none,False
124535,2022-10-06 08:30:00+00:00,GBP,Housing Equity Withdrawal q/q,Low Impact Expected,-5.1,unit_billion,-8.0,unit_billion,-4.3,unit_billion,True
128688,2022-10-06 15:15:00+00:00,GBP,MPC Member Haskel Speaks,Low Impact Expected,,,,,,,
124267,2022-10-07 06:00:00+00:00,GBP,Halifax HPI m/m,Low Impact Expected,-0.1,unit_percentage,0.2,unit_percentage,0.3,unit_percentage,True
128490,2022-10-07 10:25:00+00:00,GBP,MPC Member Ramsden Speaks,Low Impact Expected,,,,,,,
126549,2022-10-10 23:01:00+00:00,GBP,BRC Retail Sales Monitor y/y,Low Impact Expected,1.8,unit_percentage,-0.4,unit_percentage,0.5,unit_percentage,False
123813,2022-10-11 06:00:00+00:00,GBP,Average Earnings Index 3m/y,Medium Impact Expected,6.0,unit_percentage,5.9,unit_percentage,5.5,unit_percentage,False
123812,2022-10-11 06:00:00+00:00,GBP,Claimant Count Change,Medium Impact Expected,25.5,unit_thousand,4.2,unit_thousand,1.1,unit_thousand,True
123814,2022-10-11 06:00:00+00:00,GBP,Unemployment Rate,Low Impact Expected,3.5,unit_percentage,3.6,unit_percentage,3.6,unit_percentage,False
129645,2022-10-11 15:00:00+00:00,GBP,MPC Member Cunliffe Speaks,Low Impact Expected,,,,,,,
128766,2022-10-11 18:00:00+00:00,GBP,MPC Member Cunliffe Speaks,Low Impact Expected,,,,,,,
128765,2022-10-11 18:35:00+00:00,GBP,BOE Gov Bailey Speaks,High Impact Expected,,,,,,,
135844,2022-10-12 06:00:00+00:00,GBP,Bank Stress Test Results,Low Impact Expected,,,,,,,
124475,2022-10-12 06:00:00+00:00,GBP,Construction Output m/m,Low Impact Expected,0.4,unit_percentage,0.5,unit_percentage,0.1,unit_percentage,True
124472,2022-10-12 06:00:00+00:00,GBP,GDP m/m,High Impact Expected,-0.3,unit_percentage,0.0,unit_percentage,0.1,unit_percentage,True
124473,2022-10-12 06:00:00+00:00,GBP,Goods Trade Balance,Low Impact Expected,-19.3,unit_billion,-20.3,unit_billion,-17.6,unit_billion,True
124470,2022-10-12 06:00:00+00:00,GBP,Index of Services 3m/3m,Low Impact Expected,-0.1,unit_percentage,-0.2,unit_percentage,0.2,unit_percentage,True
124471,2022-10-12 06:00:00+00:00,GBP,Industrial Production m/m,Low Impact Expected,-1.8,unit_percentage,-0.1,unit_percentage,-1.1,unit_percentage,True
124474,2022-10-12 06:00:00+00:00,GBP,Manufacturing Production m/m,Low Impact Expected,-1.6,unit_percentage,-0.1,unit_percentage,-1.1,unit_percentage,True
129339,2022-10-12 08:00:00+00:00,GBP,MPC Member Haskel Speaks,Low Impact Expected,,,,,,,
123779,2022-10-12 09:30:00+00:00,GBP,FPC Meeting Minutes,Low Impact Expected,,,,,,,
123780,2022-10-12 09:30:00+00:00,GBP,FPC Statement,Low Impact Expected,,,,,,,
129340,2022-10-12 11:35:00+00:00,GBP,MPC Member Pill Speaks,Medium Impact Expected,,,,,,,
126537,2022-10-12 12:05:00+00:00,GBP,NIESR GDP Estimate,Low Impact Expected,-0.3,unit_percentage,,,-0.3,unit_percentage,False
129341,2022-10-12 17:00:00+00:00,GBP,MPC Member Mann Speaks,Low Impact Expected,,,,,,,
126525,2022-10-12 23:01:00+00:00,GBP,RICS House Price Balance,Low Impact Expected,32.0,unit_percentage,44.0,unit_percentage,51.0,unit_percentage,True
123770,2022-10-13 08:30:00+00:00,GBP,BOE Credit Conditions Survey,Low Impact Expected,,,,,,,
129453,2022-10-13 11:00:00+00:00,GBP,MPC Member Mann Speaks,Low Impact Expected,,,,,,,
123723,2022-10-14 11:00:00+00:00,GBP,BOE Quarterly Bulletin,Low Impact Expected,,,,,,,
128257,2022-10-14 13:30:00+00:00,GBP,CB Leading Index m/m,Low Impact Expected,-0.5,unit_percentage,,,-0.6,unit_percentage,True
129987,2022-10-14 13:30:00+00:00,GBP,Prime Minister Truss Speaks,Low Impact Expected,,,,,,,
129456,2022-10-15 13:00:00+00:00,GBP,BOE Gov Bailey Speaks,High Impact Expected,,,,,,,
124707,2022-10-16 23:01:00+00:00,GBP,Rightmove HPI m/m,Low Impact Expected,0.9,unit_percentage,,,0.7,unit_percentage,False
123880,2022-10-19 06:00:00+00:00,GBP,CPI y/y,High Impact Expected,10.1,unit_percentage,10.0,unit_percentage,9.9,unit_percentage,False
123879,2022-10-19 06:00:00+00:00,GBP,Core CPI y/y,Low Impact Expected,6.5,unit_percentage,6.4,unit_percentage,6.3,unit_percentage,False
123882,2022-10-19 06:00:00+00:00,GBP,PPI Input m/m,Low Impact Expected,0.4,unit_percentage,-0.4,unit_percentage,-0.9,unit_percentage,True
123883,2022-10-19 06:00:00+00:00,GBP,PPI Output m/m,Low Impact Expected,0.2,unit_percentage,0.4,unit_percentage,0.1,unit_percentage,True
123881,2022-10-19 06:00:00+00:00,GBP,RPI y/y,Low Impact Expected,12.6,unit_percentage,12.4,unit_percentage,12.3,unit_percentage,False
123884,2022-10-19 08:30:00+00:00,GBP,HPI y/y,Low Impact Expected,13.6,unit_percentage,14.2,unit_percentage,16.0,unit_percentage,True
129974,2022-10-19 10:32:00+00:00,GBP,10-y Bond Auction,Low Impact Expected,,unit_none,,,,unit_none,False
130541,2022-10-19 14:00:00+00:00,GBP,MPC Member Cunliffe Speaks,Low Impact Expected,,,,,,,
129976,2022-10-19 15:00:00+00:00,GBP,MPC Member Mann Speaks,Low Impact Expected,,,,,,,
126501,2022-10-20 23:01:00+00:00,GBP,GfK Consumer Confidence,Low Impact Expected,-47.0,unit_none,-52.0,unit_none,-49.0,unit_none,False
124529,2022-10-21 06:00:00+00:00,GBP,Public Sector Net Borrowing,Low Impact Expected,19.2,unit_billion,15.5,unit_billion,8.6,unit_billion,True
124517,2022-10-21 06:00:00+00:00,GBP,Retail Sales m/m,Medium Impact Expected,-1.4,unit_percentage,-0.5,unit_percentage,-1.7,unit_percentage,True
130779,2022-10-21 12:00:00+00:00,GBP,BOE Quarterly Bulletin,Low Impact Expected,,,,,,,
129984,2022-10-22 18:00:00+00:00,GBP,MPC Member Mann Speaks,Low Impact Expected,,,,,,,
124633,2022-10-24 08:30:00+00:00,GBP,Flash Manufacturing PMI,High Impact Expected,45.8,unit_none,47.9,unit_none,48.4,unit_none,True
124634,2022-10-24 08:30:00+00:00,GBP,Flash Services PMI,High Impact Expected,47.5,unit_none,48.0,unit_none,50.0,unit_none,True
130670,2022-10-24 14:15:00+00:00,GBP,MPC Member Ramsden Speaks,Low Impact Expected,,,,,,,
130664,2022-10-25 08:55:00+00:00,GBP,MPC Member Pill Speaks,Low Impact Expected,,,,,,,
124670,2022-10-25 10:00:00+00:00,GBP,CBI Industrial Order Expectations,Low Impact Expected,-4.0,unit_none,-13.0,unit_none,-2.0,unit_none,False
124682,2022-10-27 10:00:00+00:00,GBP,CBI Realized Sales,Low Impact Expected,18.0,unit_none,-15.0,unit_none,-20.0,unit_none,False
122347,2022-10-30 02:00:00+00:00,GBP,Daylight Saving Time Shift,Non-Economic,,,,,,,
124410,2022-10-31 09:30:00+00:00,GBP,M4 Money Supply m/m,Low Impact Expected,2.1,unit_percentage,0.2,unit_percentage,-0.1,unit_percentage,True
124412,2022-10-31 09:30:00+00:00,GBP,Mortgage Approvals,Low Impact Expected,67.0,unit_thousand,66.0,unit_thousand,74.0,unit_thousand,False
124411,2022-10-31 09:30:00+00:00,GBP,Net Lending to Individuals m/m,Low Impact Expected,6.8,unit_billion,6.3,unit_billion,7.3,unit_billion,True
124719,2022-11-01 07:00:00+00:00,GBP,Nationwide HPI m/m,Low Impact Expected,-0.9,unit_percentage,-0.4,unit_percentage,0.0,unit_percentage,False
122498,2022-11-01 09:30:00+00:00,GBP,Final Manufacturing PMI,Low Impact Expected,46.2,unit_none,45.8,unit_none,45.8,unit_none,False
126513,2022-11-02 00:01:00+00:00,GBP,BRC Shop Price Index y/y,Low Impact Expected,6.6,unit_percentage,,,5.7,unit_percentage,False
122500,2022-11-03 09:30:00+00:00,GBP,Final Services PMI,Low Impact Expected,48.8,unit_none,47.5,unit_none,47.5,unit_none,False
123782,2022-11-03 12:00:00+00:00,GBP,BOE Monetary Policy Report,High Impact Expected,,,,,,,
123758,2022-11-03 12:00:00+00:00,GBP,MPC Official Bank Rate Votes,High Impact Expected,,unit_none,,unit_none,,unit_none,False
123760,2022-11-03 12:00:00+00:00,GBP,Monetary Policy Summary,High Impact Expected,,,,,,,
123757,2022-11-03 12:00:00+00:00,GBP,Official Bank Rate,High Impact Expected,3.0,unit_percentage,3.0,unit_percentage,2.25,unit_percentage,False
131071,2022-11-03 12:30:00+00:00,GBP,BOE Gov Bailey Speaks,High Impact Expected,,,,,,,
131072,2022-11-03 20:30:00+00:00,GBP,MPC Member Mann Speaks,Low Impact Expected,,,,,,,
124695,2022-11-04 09:30:00+00:00,GBP,Construction PMI,Low Impact Expected,53.2,unit_none,50.2,unit_none,52.3,unit_none,False
131074,2022-11-04 12:15:00+00:00,GBP,MPC Member Pill Speaks,Low Impact Expected,,,,,,,
124268,2022-11-07 07:00:00+00:00,GBP,Halifax HPI m/m,Low Impact Expected,-0.4,unit_percentage,-0.4,unit_percentage,-0.1,unit_percentage,False
126550,2022-11-08 00:01:00+00:00,GBP,BRC Retail Sales Monitor y/y,Low Impact Expected,1.2,unit_percentage,1.5,unit_percentage,1.8,unit_percentage,False
131799,2022-11-08 09:00:00+00:00,GBP,MPC Member Pill Speaks,Low Impact Expected,,,,,,,
131813,2022-11-08 16:00:00+00:00,GBP,MPC Member Pill Speaks,Low Impact Expected,,,,,,,
124546,2022-11-09 10:03:00+00:00,GBP,10-y Bond Auction,Low Impact Expected,,unit_none,,,,unit_none,False
131800,2022-11-09 13:00:00+00:00,GBP,MPC Member Haskel Speaks,Low Impact Expected,,,,,,,
131815,2022-11-09 16:30:00+00:00,GBP,MPC Member Cunliffe Speaks,Low Impact Expected,,,,,,,
126526,2022-11-10 00:01:00+00:00,GBP,RICS House Price Balance,Low Impact Expected,-2.0,unit_percentage,19.0,unit_percentage,30.0,unit_percentage,True
131808,2022-11-10 13:00:00+00:00,GBP,MPC Member Ramsden Speaks,Low Impact Expected,,,,,,,
131798,2022-11-10 13:10:00+00:00,GBP,MPC Member Tenreyro Speaks,Low Impact Expected,,,,,,,
124476,2022-11-11 07:00:00+00:00,GBP,Construction Output m/m,Low Impact Expected,0.4,unit_percentage,-0.6,unit_percentage,0.6,unit_percentage,True
124477,2022-11-11 07:00:00+00:00,GBP,GDP m/m,High Impact Expected,-0.6,unit_percentage,-0.4,unit_percentage,-0.1,unit_percentage,True
124478,2022-11-11 07:00:00+00:00,GBP,Goods Trade Balance,Low Impact Expected,-15.7,unit_billion,-18.6,unit_billion,-17.2,unit_billion,True
124481,2022-11-11 07:00:00+00:00,GBP,Index of Services 3m/3m,Low Impact Expected,0.0,unit_percentage,-0.2,unit_percentage,0.1,unit_percentage,True
124480,2022-11-11 07:00:00+00:00,GBP,Industrial Production m/m,Low Impact Expected,0.2,unit_percentage,-0.3,unit_percentage,-1.4,unit_percentage,True
124479,2022-11-11 07:00:00+00:00,GBP,Manufacturing Production m/m,Low Impact Expected,0.0,unit_percentage,-0.4,unit_percentage,-1.1,unit_percentage,True
124494,2022-11-11 07:00:00+00:00,GBP,Prelim Business Investment q/q,Low Impact Expected,-0.5,unit_percentage,0.6,unit_percentage,3.7,unit_percentage,True
124495,2022-11-11 07:00:00+00:00,GBP,Prelim GDP q/q,Medium Impact Expected,-0.2,unit_percentage,-0.5,unit_percentage,0.2,unit_percentage,True
126538,2022-11-11 12:55:00+00:00,GBP,NIESR GDP Estimate,Low Impact Expected,-0.3,unit_percentage,,,-0.2,unit_percentage,True
131817,2022-11-11 16:00:00+00:00,GBP,MPC Member Haskel Speaks,Low Impact Expected,,,,,,,
124708,2022-11-14 00:01:00+00:00,GBP,Rightmove HPI m/m,Low Impact Expected,-1.1,unit_percentage,,,0.9,unit_percentage,False
128258,2022-11-14 14:30:00+00:00,GBP,CB Leading Index m/m,Low Impact Expected,-0.9,unit_percentage,,,-0.6,unit_percentage,True
123815,2022-11-15 07:00:00+00:00,GBP,Average Earnings Index 3m/y,Medium Impact Expected,6.0,unit_percentage,5.9,unit_percentage,6.1,unit_percentage,True
123816,2022-11-15 07:00:00+00:00,GBP,Claimant Count Change,High Impact Expected,3.3,unit_thousand,17.3,unit_thousand,3.9,unit_thousand,True
123817,2022-11-15 07:00:00+00:00,GBP,Unemployment Rate,Low Impact Expected,3.6,unit_percentage,3.5,unit_percentage,3.5,unit_percentage,False
123885,2022-11-16 07:00:00+00:00,GBP,CPI y/y,High Impact Expected,11.1,unit_percentage,10.7,unit_percentage,10.1,unit_percentage,False
123886,2022-11-16 07:00:00+00:00,GBP,Core CPI y/y,Low Impact Expected,6.5,unit_percentage,6.4,unit_percentage,6.5,unit_percentage,False
123887,2022-11-16 07:00:00+00:00,GBP,PPI Input m/m,Low Impact Expected,0.6,unit_percentage,0.3,unit_percentage,0.9,unit_percentage,True
123888,2022-11-16 07:00:00+00:00,GBP,PPI Output m/m,Low Impact Expected,0.3,unit_percentage,0.5,unit_percentage,0.3,unit_percentage,True
123889,2022-11-16 07:00:00+00:00,GBP,RPI y/y,Low Impact Expected,14.2,unit_percentage,13.6,unit_percentage,12.6,unit_percentage,False
123890,2022-11-16 09:30:00+00:00,GBP,HPI y/y,Low Impact Expected,9.5,unit_percentage,9.8,unit_percentage,13.1,unit_percentage,True
126555,2022-11-16 14:15:00+00:00,GBP,Monetary Policy Report Hearings,High Impact Expected,,,,,,,
131894,2022-11-17 11:32:00+00:00,GBP,Autumn Forecast Statement,High Impact Expected,,,,,,,
131886,2022-11-17 12:30:00+00:00,GBP,MPC Member Pill Speaks,Low Impact Expected,,,,,,,
131888,2022-11-17 14:30:00+00:00,GBP,MPC Member Tenreyro Speaks,Low Impact Expected,,,,,,,
126502,2022-11-18 00:01:00+00:00,GBP,GfK Consumer Confidence,Low Impact Expected,-44.0,unit_none,-46.0,unit_none,-47.0,unit_none,False
124518,2022-11-18 07:00:00+00:00,GBP,Retail Sales m/m,Medium Impact Expected,0.6,unit_percentage,0.5,unit_percentage,-1.5,unit_percentage,True
131892,2022-11-18 13:15:00+00:00,GBP,MPC Member Mann Speaks,Low Impact Expected,,,,,,,
131893,2022-11-18 17:15:00+00:00,GBP,MPC Member Haskel Speaks,Low Impact Expected,,,,,,,
131975,2022-11-21 09:05:00+00:00,GBP,MPC Member Cunliffe Speaks,Low Impact Expected,,,,,,,
124530,2022-11-22 07:00:00+00:00,GBP,Public Sector Net Borrowing,Low Impact Expected,12.7,unit_billion,19.1,unit_billion,16.9,unit_billion,True
124641,2022-11-23 09:30:00+00:00,GBP,Flash Manufacturing PMI,High Impact Expected,46.2,unit_none,45.7,unit_none,46.2,unit_none,True
124642,2022-11-23 09:30:00+00:00,GBP,Flash Services PMI,High Impact Expected,48.8,unit_none,48.0,unit_none,48.8,unit_none,True
131979,2022-11-23 15:30:00+00:00,GBP,MPC Member Pill Speaks,Low Impact Expected,,,,,,,
131976,2022-11-24 09:45:00+00:00,GBP,MPC Member Ramsden Speaks,Low Impact Expected,,,,,,,
131977,2022-11-24 10:30:00+00:00,GBP,MPC Member Pill Speaks,Low Impact Expected,,,,,,,
124671,2022-11-24 11:00:00+00:00,GBP,CBI Industrial Order Expectations,Low Impact Expected,-5.0,unit_none,-9.0,unit_none,-4.0,unit_none,False
131978,2022-11-24 13:45:00+00:00,GBP,MPC Member Mann Speaks,Low Impact Expected,,,,,,,
124683,2022-11-28 11:00:00+00:00,GBP,CBI Realized Sales,Low Impact Expected,-19.0,unit_none,2.0,unit_none,18.0,unit_none,False
124413,2022-11-29 09:30:00+00:00,GBP,M4 Money Supply m/m,Low Impact Expected,0.0,unit_percentage,0.8,unit_percentage,2.1,unit_percentage,False
124415,2022-11-29 09:30:00+00:00,GBP,Mortgage Approvals,Low Impact Expected,59.0,unit_thousand,60.0,unit_thousand,66.0,unit_thousand,True
124414,2022-11-29 09:32:00+00:00,GBP,Net Lending to Individuals m/m,Low Impact Expected,4.7,unit_billion,6.7,unit_billion,6.5,unit_billion,True
132478,2022-11-29 12:35:00+00:00,GBP,MPC Member Mann Speaks,Low Impact Expected,,,,,,,
132779,2022-11-29 15:00:00+00:00,GBP,BOE Gov Bailey Speaks,High Impact Expected,,,,,,,
126514,2022-11-30 00:01:00+00:00,GBP,BRC Shop Price Index y/y,Low Impact Expected,7.4,unit_percentage,,,6.6,unit_percentage,False
132480,2022-11-30 08:30:00+00:00,GBP,MPC Member Pill Speaks,Low Impact Expected,,,,,,,
124720,2022-12-01 07:00:00+00:00,GBP,Nationwide HPI m/m,Low Impact Expected,-1.4,unit_percentage,-0.3,unit_percentage,-0.9,unit_percentage,False
122508,2022-12-01 09:30:00+00:00,GBP,Final Manufacturing PMI,Low Impact Expected,46.5,unit_none,46.2,unit_none,46.2,unit_none,False
124549,2022-12-01 10:03:00+00:00,GBP,30-y Bond Auction,Low Impact Expected,,unit_none,,,,unit_none,False
122514,2022-12-05 09:30:00+00:00,GBP,Final Services PMI,Low Impact Expected,48.8,unit_none,48.8,unit_none,48.8,unit_none,False
126551,2022-12-06 00:01:00+00:00,GBP,BRC Retail Sales Monitor y/y,Low Impact Expected,4.1,unit_percentage,4.0,unit_percentage,1.2,unit_percentage,False
124696,2022-12-06 09:30:00+00:00,GBP,Construction PMI,Low Impact Expected,50.4,unit_none,52.0,unit_none,53.2,unit_none,False
124269,2022-12-07 07:00:00+00:00,GBP,Halifax HPI m/m,Low Impact Expected,-2.3,unit_percentage,-0.2,unit_percentage,-0.4,unit_percentage,False
126527,2022-12-08 00:01:00+00:00,GBP,RICS House Price Balance,Low Impact Expected,-25.0,unit_percentage,-10.0,unit_percentage,-2.0,unit_percentage,False
127451,2022-12-09 09:30:00+00:00,GBP,Consumer Inflation Expectations,Low Impact Expected,4.8,unit_percentage,,,4.9,unit_percentage,False
124709,2022-12-12 00:01:00+00:00,GBP,Rightmove HPI m/m,Low Impact Expected,-2.1,unit_percentage,,,-1.1,unit_percentage,False
124486,2022-12-12 07:00:00+00:00,GBP,Construction Output m/m,Low Impact Expected,0.8,unit_percentage,0.1,unit_percentage,0.4,unit_percentage,False
124484,2022-12-12 07:00:00+00:00,GBP,GDP m/m,High Impact Expected,0.5,unit_percentage,0.4,unit_percentage,-0.6,unit_percentage,False
124485,2022-12-12 07:00:00+00:00,GBP,Goods Trade Balance,Low Impact Expected,-14.5,unit_billion,-15.4,unit_billion,-15.7,unit_billion,False
124482,2022-12-12 07:00:00+00:00,GBP,Index of Services 3m/3m,Low Impact Expected,-0.1,unit_percentage,-0.1,unit_percentage,0.0,unit_percentage,False
124483,2022-12-12 07:00:00+00:00,GBP,Industrial Production m/m,Low Impact Expected,0.0,unit_percentage,-0.1,unit_percentage,0.2,unit_percentage,False
124487,2022-12-12 07:00:00+00:00,GBP,Manufacturing Production m/m,Low Impact Expected,0.7,unit_percentage,-0.1,unit_percentage,0.0,unit_percentage,False
126539,2022-12-12 12:13:00+00:00,GBP,NIESR GDP Estimate,Low Impact Expected,-0.3,unit_percentage,,,-0.3,unit_percentage,False
123818,2022-12-13 07:00:00+00:00,GBP,Average Earnings Index 3m/y,Medium Impact Expected,6.1,unit_percentage,6.1,unit_percentage,6.0,unit_percentage,False
123820,2022-12-13 07:00:00+00:00,GBP,Claimant Count Change,High Impact Expected,30.5,unit_thousand,3.5,unit_thousand,-6.4,unit_thousand,True
123819,2022-12-13 07:00:00+00:00,GBP,Unemployment Rate,Low Impact Expected,3.7,unit_percentage,3.7,unit_percentage,3.6,unit_percentage,False
124547,2022-12-13 10:02:00+00:00,GBP,10-y Bond Auction,Low Impact Expected,,unit_none,,,,unit_none,False
123771,2022-12-13 10:30:00+00:00,GBP,BOE Financial Stability Report,Low Impact Expected,,,,,,,
123773,2022-12-13 10:30:00+00:00,GBP,FPC Meeting Minutes,Low Impact Expected,,,,,,,
123774,2022-12-13 10:30:00+00:00,GBP,FPC Statement,Low Impact Expected,,,,,,,
133514,2022-12-13 11:00:00+00:00,GBP,BOE Gov Bailey Speaks,High Impact Expected,,,,,,,
123891,2022-12-14 07:00:00+00:00,GBP,CPI y/y,High Impact Expected,10.7,unit_percentage,10.9,unit_percentage,11.1,unit_percentage,False
